Participant_ID,SEX,Participant_Age,Participant_Ethnicity_1,Participant_Ethnicity_2,Participant_Ethnicity_3,Education_Level,Family_Income,Participant_LTR,Dating_Length,Relationship_Satisfaction,Probability_Leave_Current_Partner,Partner_Number,Had_Sex,Age_Sex,Participant_Lifetime_Sex_Partners,Past_Year_Sex_Partners,Past_Month_Sex,Orientation,GenHealth1,MMS1,MMS2,MMS3,MMS4,MMS5,MMS6,MMS7,MMS8,MMS9,MMS10,MMS11,MMS12,MMS13,MMS14,ICS1,ICS2,ICS3,ICS4,ICS5,ICS6,ICS7,ICS8,ICS9,ICS10,ICS11,ICS12,CMVS1,CMVS2,CMVS3,CMVS4,CMVS5,CMVS6,CMVS7,CMVS8,CMVS9,CMVS10,CMVS11,CMVS12,CMVS13,CMVS14,CMVS15,CMVS16,CMVS17,CMVS18,CMVS19,CMVS20,CMVS21,CMVS22,CMVS23,CMVS24,CMVS25,CMVS26,SOIR1,SOIR2,SOIR3,SOIR4,SOIR5,SOIR6,SOIR7,SOIR8,SOIR9,ZSDQ1,ZSDQ2,ZSDQ3,ZSDQ4,BFFB1,BFFB2,BFFB3,BFFB4,BFFB5,BFFB6,BFFB7,BFFB8,BFFB9,BFFB10,BFFB11,BFFB12,BFFB13,BFFB14,BFFB15,BFFB16,BFFB17,BFFB18,BFFB19,BFFB20,BFFB21,BFFB22,BFFB23,BFFB24,BFFB25,BFFB26,BFFB27,BFFB28,BFFB29,BFFB30,BFFB31,BFFB32,BFFB33,BFFB34,BFFB35,BFFB36,BFFB37,BFFB38,BFFB39,BFFB40,BFFB41,BFFB42,BFFB43,BFFB44,IPC1,IPC2,IPC3,IPC4,IPC5,IPC6,IPC7,IPC8,IPC9,IPC10,IPC11,IPC12,IPC13,IPC14,IPC15,IPC16,IPC17,IPC18,IPC19,IPC20
251,1,50,1, , ,4,6,1,5,10,1,6,1,19,5,1,10,1,4,2,6,7,2,2,6,2,3,4,2,6,2,5,5,2,2,1,2,2,2,2,2,5,4,2,2,2,3,3,7,4,7,3,4,4,4,4,2,1,2,7,6,6,3,5,4,4,5,3,7,6,6,2,1,1,8,3,8,2,2,2,.350893170676761,.500040728977603,-1.39039707310177,.484533354702673,2,1,5,2,4,4,4,1,3,5,4,1,5,3,3,3,3,1,3,5,4,4,1,3,3,1,2,5,4,4,3,4,5,3,5,3,1,5,3,3,1,4,2,4,5,4,2,5,6,6,6,4,5,7,6,6,6,7,6,4,4,7,5,6
258,1,32,1, , ,5,6,1,5,11,1,5,1,19,5,1,6,1,5,1,7,5,1,1,3,1,1,2,1,7,1,6,1,1,2,2,1,1,1,2,1,1,1,1,1,3,4,7,7,5,7,7,6,7,7,2,1,1,2,6,7,7,3,3,6,4,7,3,7,7,7,2,3,2,2,1,7,1,2,1,.350893170676761,-2.20496683150231,-1.39039707310177,-1.80354082028217,2,2,5,1,5,4,4,1,4,5,3,1,5,2,5,3,4,1,2,5,4,3,1,4,5,2,1,5,3,5,4,5,5,4,4,2,1,5,2,5,1,5,2,4,6,5,5,6,5,6,7,5,6,7,7,7,7,7,7,7,7,7,7,7
274,1,43,1, , ,5,6,1,5,7,1,5,1,16,5,1,15,1,3,1,1,1,1,1,7,7,1,1,1,7,1,7,1,4,1,1,4,1,1,1,1,7,7,7,1,1,1,1,4,1,1,4,4,4,1,4,1,4,7,7,7,7,1,1,1,1,4,1,7,7,7,2,1,1,1,1,9,1,1,1,.350893170676761,.500040728977603,-1.39039707310177,-.27815803695894,4,4,4,4,5,4,3,2,4,5,4,4,4,4,5,4,4,2,5,5,4,1,2,4,5,5,5,5,4,5,2,4,5,4,2,4,4,4,4,5,4,5,2,4,5,5,3,5,5,5,6,6,6,6,5,7,6,6,6,6,6,6,7,6
297,1,38,1, , ,4,5,1,4,10,1,5,1,18,5,1,12,1,4,1,1,5,6,3,3,1,1,1,6,5,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,5,3,4,4,4,6,2,2,1, ,6,6,2,1,2,3,3,2,6,5,7,2,2,2,3,1,9,2,1,1,.350893170676761,1.40170991580424,-1.39039707310177,1.24722474636429,4,1,5,1,4,5,5,1,5,3,5,1,4,1,5,4,5,1,1,5,4,4,1,5,5,4,1,5,1,4,2,5,5,5,5,4,1,4,1,4,3,5,1,4,3,3,3,2,3,3,3,3,6,3,5,6,6,6,5,6,5,7,6,6
323,0,33,1, , ,5,4,2, , , ,7,1,26,5,1,0,1,3,2,7,6,7,1,5,1,4,2,7,6,2,6,5,3,2,3,6,2,2,2,2,5,2,2,2,5,3,6,7,5,6,6,5,5,4,6,2,1,2,7,6,6,2,3,5,2,6,6,4,3,6,2,1,1,8,7,2,8,3,4,1.20919301261992,1.40170991580424,1.72078845680912,.484533354702673,1,4,5,4,5,4,4,1,3,5,2,1,4,3,5,2,4,3,3,4,5,4,4,4,5,2,4,5,4,4,4,3,5,4,1,2,4,4,3,5,2,3,2,4,5,1,2,5,6,7,6,6,4,6,6,6,6,6,7,2,2,5,6,6
347,0,32,1, , , ,5,1,3,8,3,5,1,20,5,1,1,1,3,4,4,5,4,5,3,5,4,5,5,4,5,2,5,5,4,4,3,4,3,5,4,5,2,2,5,5,4,4,2,4,2,4,4,3,4,4,3,5,3,3,5,4,4,5,3,4,4,4,3,3,5,2,2,2,7,3,5,4,5,3,-.507406671266399,-.401628457849035,.165195691853675,-.27815803695894,3,4,3,2,3,2,4,3,2,3,2,3,2,3,2,3,3,3,4,4,2,3,2,2,3,4,2,3,2,3,3,3,3,4,3,2,3,2,3,2,3,4,3,3,4,4,4,5,4,5,3,3,4,5,5,3,4,4,4,4,4,3,5,5
361,0,39,3, , ,5,2,1,4,10,1,3,1,15,5,1,17,1,3,5,3,6,5,5,5,5,4,6,6,6,5,4,6,3,2,4,5,3,4,3,4,6,5,6,2,3,3,3,3,2,4,3,3,3,3,3,2,3,3,3,3,2,2,3,2,2,4,2,4,4,4,2,3,2,6,5,3,6,3,4,.350893170676761,.500040728977603,-.612600690624048,1.24722474636429,5,2,4,1,4,1,4,2,4,4,4,2,4,2,5,4,4,2,3,4,2,4,2,4,4,4,2,4,2,5,1,4,4,4,3,4,3,4,2,4,5,4,2,5,5,3,5,5,5,6,5,5,5,5,5,5,6,5,5,5,6,6,6,6
390,0,38,1, , ,2,3,2, , , ,5,1,16,5,1,10,1,3,5,4,3,5,6,5,2,3,4,2,6,3,3,1,5,5,3,4,4,3,2,3,2,1,4,1,6,4,6,7,5,7,5,6,7,6,2,3,4,2,7,7,7,2,1,7,5,7,7,7,1,7,2,2,1,7,5,1,2,3,3,.350893170676761,.500040728977603,.942992074331398,-1.04084942862055,1,4,4,2,3,3,3,4,2,2,1,4,3,3,4,2,1,3,2,1,1,1,4,1,3,2,3,4,4,3,3,2,3,2,4,1,4,3,3,3,2,2,4,1,2,2,3,3,3,4,2,2,2,2,2,3,3,4,4,4,4,3,3,3
392,0,30,1, , ,5,6,1,5,9,2,5,1,17,5,1,15,1,3,2,6,3,4,1,5,2,5,4,3,4,2,4,4,2,2,2,6,3,3,2,3,6,5,2,3,3,2,6,5,2,6,5,5,5,4,3,1,2,2,4,3,4,3,2,5,4,3,4,6,5,4,2,4,5,4,5,4,7,7,6,1.20919301261992,1.40170991580424,.942992074331398,.484533354702673,2,2,4,2,2,4,3,4,3,3,2,2,4,3,4,2,4,2,2,4,4,4,5,4,3,4,3,4,4,3,3,3,4,3,4,2,3,4,3,4,3,2,2,2,4,6,5,5,6,5,5,5,6,5,4,5,5,6,6,5,5,6,5,6
393,0,40,1, , ,5,4,1,5,8,1,8,1,21,5,1,10,1,4,1,2,6,6,1,6,2,2,1,6,5,1,5,5,2,4,5,5,2,2,2,2,5,4,4,2,2,2,2,6,3,5,5,4,4,2,6,1,1,2,3,5,5,2,2,3,2,4,3,5,5,4,2,5,6,1,1,9,2,1,1,.350893170676761,.500040728977603,-.612600690624048,.484533354702673,4,3,3,2,5,3,4,3,2,5,5,4,3,4,3,5,3,2,5,5,2,4,1,2,5,4,4,4,3,4,3,4,3,2,3,4,4,5,4,5,4,5,2,2,7,7,7,7,6,6,5,6,6,6,6,6,6,7,4,5,4,7,7,7
112,0,49,1, , ,2,3,2, , , ,6,1,21,6,1,0,1,4,2,6,7,7,1,7,1,6,1,7,4,1,4,2,1,1,1,7,1,3,2,1,7,4,1,1,2,2,2,2,2,2,5,5,4,3,5,1,1,2,5,6,6,1,1,3,2,5,2,7,3,7,2,1,1,4,3,5,7,7,7,1.20919301261992,.500040728977603,.942992074331398,-.27815803695894,4,1,5,2,4,2,3,1,5,5,4,1,5,4,5,3,5,1,1,5,1,4,2,5,3,4,2,5,4,5,1,5,4,5,2,4,1,5,1,5,1,5,1,4,7,7,7,7,7,5,7,7,7,7,6,7,7,6,7,6,6,5,6,6
114,0,36,8, , ,4,4,1,5,9,1,8,1,12,6,1,6,1,2,5,5,5,3,3,6,6,6,5,5,5,5,5,6,3,5,5,6,2,3,5,3,5,5,3,5,3,2,3,4,3,3,5,6,6,5,3,3,2,3,2,2,3,1,3,3,3,2,5,6,1,3,2,6,6,9,9,1,8,7,7,.350893170676761,.500040728977603,.942992074331398,-.27815803695894,2,4,4,3,4,5,5,4,4,5,2,3,4,4,4,2,4,4,4,4,5,4,4,4,4,4,4,4,4,5,5,5,4,4,3,4,2,4,5,4,4,4,4,5,6,5,6,6,6,7,6,5,6,6,5,6,6,7,5,6,7,5,5,5
146,1,57,1, , ,5,4,1,5,11,1,7,1,18,6,1,0,1,4,1,1,4,7,1,5,1,1,1,7,7,1,7,6,1,1,1,4,1,1,1,1,4,4,1,1,4,4,5,7,7,4,5,5,4,5,7,1,1,7,7,7,7,7,7,7,4,7,3,7,7,7,2,1,1,5,1,6,1,1,1,-.507406671266399,-1.30329764467567,-.612600690624048,-1.04084942862055,4,1,5,1,5,3,5,1,4,5,4,1,5,2,5,4,5,1,3,5,3,5,1,1,3,3,1,5,1,5,3,5,5,4,5,4,1,5,1,4,1,5,1,4,5,5,5,5,6,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7
157,1,42,1, , ,3,7,2, , , ,6,1,14,6,0,0,1,1,6,5,7,1,2,6,3,1,2,1,6,2,4,2,1,1,2,1,1,1,1,1,1,2,2,1,4,4,5,7,4,7,6,7,7,6,3,7,6,7,7,7,7,2,2,6,4,4,5,2,5,5,1,3,2,5,1,9,2,1,2,-2.22400635515272,-2.20496683150231,-1.39039707310177,-2.56623221194378,5,1,4,4,4,1,5,4,1,1,1,1,4,4,2,3,5,4,5,4,1,1,1,2,4,3,1,3,2,5,1,5,4,2,5,4,1,2,5,4,1,4,3,4,5,3,1,2,5,7,6,4,3,4,5,3,2,5,6,5,5,6,3,6
191,1,37,6, , ,4,6,1,5,10,1,6,1,20,6,1,20,1,3,1,1,6,6,1,6,1,1,1,6,7,1,7,1,1,1,1,3,1,1,1,1,3,3,2,1,4,4,4,1,4,2,1,1,1,1,6,7,7,1,1,1,1,5,5,1,5,1,6,1,1,1,2,2,2,3,1,9,1,1,1,.350893170676761,.500040728977603,-.612600690624048,-.27815803695894,4,1,5,4,4,4,4,1,4,4,2,1,5,1,4,3,5,1,3,4,4,5,1,5,4,1,1,5,1,2,4,5,5,5,4,4,1,4,4,4,1,5,1,4,6,6,6,6,1,6,6,6,6,6,6,7,7,6,6,5,5,6,6,6
199,1,60,1, , ,4,3,1,5,8,1,5,1,15,6,1,0,1,1,5,2,3,6,1,6,1,5,1,6,7,1,7,1,3,5,2,6,6,5,5,3,6,6,3,2,5,7,7,7,7,7,6,7,7,7,1,1,4,7,7,7,7,2,2,7,7,7,7,3,7,7,2,2,6,8,3,6,1,2,1,-2.22400635515272,-1.30329764467567,-.612600690624048,-2.56623221194378,1,3,4,5,2,4,2,2,1,3,1,1,4,5,2,1,2,2,5,5,5,1,1,1,1,1,1,3,4,4,4,3,3,1,4,1,1,2,5,2,1,2,4,3,1,4,1,1,5,5,5,5,3,2,2,2,2,1,4,2,2,4,1,3
210,1,38,1, , ,5,8,1,4,10,1,6,1,17,6,1,13,1,3,1,1,7,3,1,7,1,1,1,1,6,1,6,2,5,1,1,1,1,1,1,1,1,1,1,5,3,6,6,7,6,7,3,3,5,6,2,1,1,1,5,6,3,3,3,6,3,7,6,3,7,3,2,3,3,4,1,9,1,1,1,.350893170676761,-1.30329764467567,-1.39039707310177,.484533354702673,5,2,5,1,2,2,4,1,3,4,4,1,5,4,4,4,4,1,4,1,3,4,1,3,2,4,2,4,4,1,3,4,5,4,5,4,2,5,4,2,5,4,4,1,5,3,3,3,5,6,6,5,3,6,7,6,6,6,6,5,5,7,6,6
226,1,32,1, , ,4,4,1,5,7,2,6,1,19,6,1,1,1,3,1,4,5,6,1,4,1,6,1,6,7,1,6,6,1,2,3,2,1,1,3,1,6,3,1,1,1,7,6,6,6,4,7,7,7,7,2,1,1,2,7,6,6,2,2,6,4,7,5,4,3,5,2,5,5,9,5,1,6,3,5,.350893170676761,.500040728977603,.942992074331398,.484533354702673,1,4,3,3,3,4,2,5,1,5,3,4,4,4,4,3,1,5,5,5,4,2,4,2,4,1,4,3,4,4,5,2,3,3,3,1,4,2,5,4,2,3,4,4,4,5,5,4,6,6,6,6,4,5,4,3,4,7,6,6,6,5,6,6
254,1,57,1, , ,3,7,1,5,6,1,7,1,17,6,1,0,1,4,5,7,7,1,6,4,5,1,6,1,5,5,7,5,2,2,1,7,1,4,5,1,1,6,1,1,1,1,1,1,1,7,6,4,4,6,3,1,1,4,7,7,7,2,6,6,4,7,4,7,7,4,2,2,3,8,8,5,3,1,2,1.20919301261992,-1.30329764467567,-.612600690624048,-1.80354082028217,5,5,5,1,4,1,4,4,2,5,4,1,5,5,5,3,4,5,5,2,1,5,2,2,2,2,2,5,4,5,2,5,4,4,2,5,1,5,4,1,1,5,5,1,6,6,6,6,6,7,7,7,7,7,7,7,6,6,6,5,3,7,7,7
261,1,33,1, , ,4,6,1,5,10,1,3,1,18,6,1,15,1,3,3,2,5,6,1,6,1,3,2,6,7,1,7,6,2,3,4,5,1,3,2,1,2,4,4,2,5,4,5,6,2,4,4,3,5,4,5,1,1,1,6,6,4,2,3,2,2,4,5,5,6,4,2,3,3,3,5,6,3,3,5,.350893170676761,-1.30329764467567,-.612600690624048,-.27815803695894,2,1,4,1,3,5,4,2,4,4,4,1,5,3,3,3,5,2,2,4,5,5,2,2,3,3,2,4,3,3,4,5,4,4,5,1,2,4,3,3,2,4,2,3,5,6,6,6,6,6,7,6,7,7,6,6,7,6,5,6,5,7,7,6
262,1,26,1, , ,3,7,1,5,10,1,6,1,17,6,1,2,1,4,5,7,7,2,2,6,2,1,1,2,7,2,7,6,2,2,2,2,2,2,1,1,3,3,3,2,2,2,2,5,3,5,5,5,3,3,6,2,2,2,7,6,7,3,5,3,3,3,3,7,6,6,2,1,1,6,1,9,2,2,2,.350893170676761,-.401628457849035,-1.39039707310177,.484533354702673,4,1,5,2,4,4,5,4,5,5,5,1,5,4,5,5,5,1,4,4,4,4,1,5,4,4,1,5,2,4,4,4,4,5,4,4,1,5,4,4,1,5,1,4,7,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,6
295,1,44,1, , ,4,3,1,5,10,1,6,1,16,6,1,15,1,3,5,6,3,2,2,5,2,2,5,2,5,2,5,2,2,2,2,3,1,1,2,1,6,3,3,1,4,3,3,4,3,3,4,5,6,4,6,6,4,6,7,7,7,3,3,4,3,6,4,6,6,6,2,3,3,8,5,3,3,2,2,.350893170676761,.500040728977603,.165195691853675,.484533354702673,5,4,4,1,4,3,4,3,5,5,4,2,5,3,4,3,2,4,2,5,3,4,4,5,4,3,3,5,3,4,4,5,3,4,3,2,4,4,3,4,1,4,2,4,5,5,5,5,6,5,6,6,6,6,5,6,6,5,6,5,5,6,5,5
301,1,56,6, , ,4,3,2, , , ,4,1,21,6,0,0,1,4,1,1,1,1,1,1,1,1,1,1,6,1,4,4,1,1,1,2,2,1,1,1,1,1,1,1,4,2,3,4,2,4,1,2,4,4,5,7,2,6,7,7,7,4,4,2,4,4,7,3,4,4,1,2,2,8,1,9,2,1,3,.350893170676761,-1.30329764467567,-.612600690624048,-.27815803695894,5,1,5,1,4,1,4,1,4,4,4,1,5,1,3,3,5,1,1,5,5,5,1,4,3,4,1,5,3,4,5,5,5,4,5,5,1,5,1,3,3,4,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
318,0,25,8, , ,2,7,1,5,11,1,6,1,16,6,1,8,1,5,3,4,3,5,4,4,3,2,3,5,5,4,6,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,5,5,5,6,6,6,5,2,2,6,6,6,6,6,6,7, ,6,2,5,6,6,2,2,2,6,4,3,4,4,4,.350893170676761,.500040728977603,1.72078845680912,.484533354702673,4,4,3,1,3,3,4,1,4,4,3,1,4,1,3,3,4,1,1,4,1,3,1,3,4,4,4,5,1,4,1,4,4,4,4,4,3,4,1,4,3,3,1,4,4,5,5,5,4,4,4,5,5,5,5,4,4,4,5,4,4,5,5,5
353,0,34,2, , ,3,6,1,5,9,2,6,1,16,6,1,15,1,4,1,4,5,6,1,5,4,5,3,6,6,3,7,5,1,1,1,1,1,1,1,1,4,3,1,1,2,3,4,3,3,4,3,4,5,3,5,2,2,5,6,5,6,4,4,3,3,3,2,6,4,5,2,3,2,7,7,2,2,2,2,.350893170676761,.500040728977603,.942992074331398,.484533354702673,3,4,5,4,5,5,5,4,5,5,3,1,5,3,4,2,4,4,3,5,5,5,1,4,4,5,4,5,3,4,2,5,5,4,4,3,4,5,3,4,2,4,2,5,5,5,5,5,6,6,5,6,6,6,5,6,6,5,5,6,6,5,6,6
379,0,27,6, , ,4,7,1,5,11,1,3,1,16,7,6,8,1,5,1,1,7,1,4,7,4,2,4,4,4,4,2,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,7,6,4,2,6,1,1,2,7,7,7,1,1,1,1,6,1,7,7,7,2,1,3,9,9,1,4,3,5,.350893170676761,.500040728977603,-1.39039707310177,.484533354702673,2,1,5,1,5,4,5,1,5,4,3,1,5,4,5,3,2,1,2,5,4,2,1,5,4,4,4,5,1,1,2,5,5,5,3,3,1,5,1,5,1,5,1,3,4,4,4,4,7,7,7,7,6,7,7,7,7,7,6,7,6,7,7,7
54,0,51,1, , ,5,8,1,5,10,1,7,1,16,7,1,0,1,3,5,7,7,7,1,5,1,7,1,7,7,1,7,7,1,5,1,7,4,3,1,1,1,1,1,1,4,4,6,7,4,7,7,7,7,7,7,1,1,7,7,7,7,2,3,6,2,7,3,7,1,7,2,2,5,9,9,1,8,6,6,.350893170676761,.500040728977603,.942992074331398,-.27815803695894,1,2,5,1,5,5,5,1,5,5,4,1,5,1,5,3,3,1,1,5,5,5,1,5,5,3,2,5,1,2,3,4,5,5,2,2,2,5,1,5,3,1,1,2,7,5,4,7,6,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6
133,1,33,1, , ,3,4,1,5,10,1,8,1,16,7,1,3,1,2,3,6,4,5,2,5,3,3,2,5,4,2,4,5,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,1,4,2,4,4,3,3,5,1,3,4,6,5,7,4,4,5,4,6,4,6,5,5,2,3,3,2,1,8,2,2,1,.350893170676761,-1.30329764467567,-1.39039707310177,-.27815803695894,4,2,4,2,3,2,4,2,3,4,4,1,4,3,3,4,4,2,3,3,2,4,2,4,3,3,2,5,3,3,2,4,4,4,4,4,2,4,2,3,3,4,2,3,4,4,4,4,5,5,5,5,6,5,5,6,6,5,4,5,5,6,5,5
155,1,33,1, , ,4,3,1,5,10,1,10,1,16,7,1,2,1,4,6,2,5,4,5,7,5,3,5,5,7,3,7,3,3,5,3,7,6,6,3,3,7,7,7,6,6,6,6,6,6,7,5,3,2,2,6,6,6,7,1,1,4,7,7,5,7,7,7,2,7,6,2,4,2,6,1,8,1,1,1,1.20919301261992,-1.30329764467567,-1.39039707310177,1.24722474636429,2,4,5,3,4,4,4,3,2,5,4,2,5,4,5,3,3,2,4,4,4,2,4,2,3,2,4,4,4,4,4,4,5,2,3,2,3,4,5,4,2,4,4,4,4,5,6,6,6,7,7,7,6,6,2,3,2,6,5,1,2,6,5,6
159,1,35,1, , ,3,6,1,5,6,1,7,1,18,7,1,2,1,2,2,6,6,4,2,6,2,2,2,4,4,2,4,4,2,2,4,2,2,2,3,2,2,2,2,2,4,4,5,5,5,5,5,6,6,5,3,6,6,6,6,5,5,2,2,6,3,6,6,6,2,6,2,4,3,9,8,1,7,7,7,1.20919301261992,.500040728977603,.942992074331398,2.0099161380259,2,3,5,3,4,4,4,1,1,5,2,3,5,4,4,2,4,1,5,4,5,4,4,2,4,3,3,5,4,4,5,4,4,2,2,2,2,5,5,5,1,4,2,5,5,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
231,1,57,1, , ,3,4,1,5,11,1,8,1,15,7,1,10,1,4,4,6,6,2,2,7,2,3,3,2,6,1,6,6,1,4,4,5,2,4,4,2,4,4,3,3,2,3,3,3,3,4,2,2,2,2,7,4,1,2,7,6,6,1,1,3,1,4,1,7,4,5,2,2,2,5,7,2,4,3,3,.350893170676761,.500040728977603,.165195691853675,.484533354702673,4,2,5,1,4,2,4,2,4,5,4,1,5,2,4,5,4,1,1,5,2,5,1,5,4,3,2,5,2,5,2,4,5,4,2,5,2,4,2,5,1,4,1,5,5,5,5,5,6,7,7,7,6,7,7,6,6,7,6,6,6,6,5,6
233,1,34,1, , ,4,8,1,5,11,1,7,1,23,7,1,4,1,5,1,4,6,7,1,7,1,4,1,7,7,1,7,5,2,2,2,3,1,1,2,1,4,5,2,2,4,4,4,4,3,5,3,3,4,3,6,1,1,2,5,6,4,3,4,5,3,6,3,6,5,4,2,2,1,6,1,3,2,2,1,-.507406671266399,-.401628457849035,-1.39039707310177,-.27815803695894,2,3,5,2,4,4,5,1,4,4,3,1,5,4,3,3,5,1,4,4,4,3,1,5,3,2,2,5,3,4,4,4,5,4,3,3,2,5,4,3,3,4,2,3,5,4,5,5,7,5,5,5,4,6,7,7,7,6,6,6,6,7,7,7
291,1,47,1, , ,4,8,1,5,6,1,7,1,17,7,1,4,1,3,1,6,7,1,1,7,1,5,1,1,7,1,4,1,5,2,6,5,7,1,1,1,6,5,5,1,3,3,3,3,3,7,7,7,7,7,1,1,3,1,7,7,7,2,2,3,2,7,5,7,7,3,2,7,2,1,1,9,1,1,1,-.507406671266399,-.401628457849035,-.612600690624048,-1.80354082028217,1,2,4,2,1,5,5,2,1,4,1,1,4,5,1,3,4,5,5,2,5,4,5,2,1,1,2,3,4,1,5,5,3,1,4,1,4,4,4,3,5,4,5,1,5,3,5,5,5,7,6,6,5,5,5,5,5,6,6,7,7,7,7,7
293,1,36,1, , ,3,3,2, , , ,7,1,12,7,0,0,1,3,2,7,5,5,2,5,4,3,5,5,3,5,3,5,2,2,1,2,1,1,1,1,5,2,1,1,3,2,2,2,2,2,3,4,4,5,5,4,3,6,6,6,6,3,3,3,2,3,2,7,5,5,1,4,2,8,2,4,4,2,4,-1.36570651320956,-1.30329764467567,-.612600690624048,-1.80354082028217,2,5,5,1,4,5,4,2,4,5,1,1,5,4,4,1,2,1,5,5,5,2,5,4,4,4,5,2,4,4,5,4,5,5,5,1,4,2,4,4,2,2,1,5,5,5,6,6,6,5,5,3,3,5,5,3,3,5,5,3,5,3,3,5
342,0,29,1, , ,5,5,1,4,10,1,7,1,16,7,1,22,1,5,1,7,6,6,1,7,1,6,6,6,7,6,7,7,1,1,1,6,1,1,1,1,6,7,7,1,2,2,2,2,2,2,1,1,1,1,5,1,1,2,1,1,2,1,1,1,1,2,1,7,2,3,2,2,4,9,4,2,5,2,2,1.20919301261992,.500040728977603,.165195691853675,1.24722474636429,1,2,1,5,1,1,5,4,5,5,5,1,5,4,5,5,4,5,3,5,2,5,2,5,5,5,1,5,5,5,1,4,5,5,5,5,4,5,1,5,5,5,2,1,7,7,2,7,7,6,6,6,1,7,7,7,7,7,7,7,7,7,7,7
357,0,27,1, , ,4,6,1,5,10,1,7,1,18,7,1,11,1,4,2,2,2,5,5,6,2,5,2,6,6,2,5,6,2,2,2,5,1,2,3,2,5,5,5,2,5,5,3,5,5,6,6,6,5,6,2,1,2,2,6,6,6,2,2,2,2,5,6,6,5,5,2,2,5,6,4,6,4,2,3,.350893170676761,.500040728977603,.165195691853675,-.27815803695894,4,4,4,2,4,4,4,4,4,4,4,4,5,2,4,4,4,5,2,5,2,4,4,4,4,4,4,4,4,4,2,4,3,5,2,4,4,4,2,5,1,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,6,5
373,0,45,1, , ,2,3,1,5,10,1,8,1,17,7,1,7,1,4,1,7,7,7,1,7,1,1,4,7,7,1,7,7,1,4,2,7,1,1,1,1,4,4,5,2,2,3,3,3,3,4,1,1,3,3,4,1,1,1,4,6,6,2,1,4,2,7,4,7,7,7,2,3,1,1,1,9,1,1,1,.350893170676761,.500040728977603,-1.39039707310177,1.24722474636429,2,1,5,1,4,4,5,1,5,4,4,1,5,1,3,4,4,1,1,3,4,4,1,5,4,1,1,5,1,4,4,5,5,5,5,3,4,5,1,4,3,5,1,3,6,6,6,6,7,7,7,6,6,6,6,7,7,7,7,6,6,7,7,7
394,0,62,1, , ,4,6,1,5,11,1,12,1,14,7,1,2,1,3,3,6,6,1,2,5,1,1,1,1,7,1,7,4,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,6,3,6,2,2,2,3,6,4,1,2,6,4, ,3,4, ,4,4,3,7,6,7,2,1,2,8,3,7,4,2,2,.350893170676761,.500040728977603,-1.39039707310177,-.27815803695894,5,1,5,4,5,2,5,2,5,5,4,1,5,1,5,5,3,2,2,5,1,5,1,5,5,5,1,5,2,5,1,5,5,5,1,5,1,5,1,5,1,5,2,5,6,6,6,6,6,6,7,7,6,7,7,7,7,7,7,6,6,7,6,7
27,0,24,2, , ,4,3,1,3,9,3,6,1,18,8,3,12,1,5,5,6,7,6,2,7,2,6,5,6,7,5,6,5,2,3,2,5,3,2,2,2,6,7,3,2,2,1,2,3,2,4,6,5,4,3,5,7,7,7,7,7,7,1,2,3,2,3,4,6,5,7,4,3,5,8,8,2,7,6,6,1.20919301261992,.500040728977603,.942992074331398,1.24722474636429,1,1,5,1,4,5,5,2,5,5,5,1,5,2,5,5,4,2,3,4,5,5,4,5,4,5,2,5,2,4,5,5,5,5,4,2,1,4,2,5,1,4,1,4,5,6,3,5,6,7,5,6,7,6,6,7,5,7,5,7,6,5,7,6
124,1,42,1, , ,5,7,1,5,8,1,5,1,17,8,1,1,1,3,1,7,4,6,1,4,1,1,4,6,4,1,4,6,1,1,1,1,1,1,1,1,3,4,2,1,3,4,4,4,4,3,2,2,4,3,6,3,3,4,6,6,6,3,3,4,3,4,1,7,7,7,2,3,3,9,9,5,3,3,3,-.507406671266399,.500040728977603,.942992074331398,-.27815803695894,2,2,4,2,3,4,4,2,4,4,2,2,4,3,3,3,4,2,2,3,4,4,2,4,3,4,2,4,2,4,4,4,4,4,3,3,2,4,2,3,2,4,2,4,5,5,5,5,4,4,4,4,4,4,4,5,5,6,6,5,6,4,4,4
